migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
MEX,AUT,2016.0,5,5,0
HRV,CAN,2017.0,1,1,0
PHL,NZL,2020.0,2,2,0
SVN,SLV,2016.0,4,9,-5
MYS,CHE,2016.0,1,3,-2
NOR,EGY,2013.0,1,1,0
MEX,UKR,2001.0,1,5,-4
MEX,UKR,2008.0,2,3,-1
MEX,PRT,2003.0,2,2,0
RUS,MEX,2010.0,4,10,-6
DOM,MEX,2022.0,2,4,-2
BOL,DEU,2018.0,2,2,0
MEX,SWE,2004.0,2,3,-1
NLD,MLT,2019.0,2,1,1
PAK,ZAF,2012.0,2,1,1
ALB,SRB,2019.0,6,12,-6
ALB,FRA,2014.0,2,1,1
PRT,CAN,1997.0,4,3,1
SDN,NOR,2017.0,2,1,1
ESP,ISL,2015.0,3,1,2
CMR,COD,2021.0,3,1,2
CZE,IRL,2020.0,4,7,-3
PER,NOR,2016.0,1,1,0
BLR,SWE,2010.0,1,2,-1
NER,IND,2019.0,2,1,1
SGP,GRC,2020.0,3,3,0
PAK,IRN,2018.0,2,2,0
LTU,AUT,2023.0,2,1,1
EGY,AUT,2018.0,1,7,-6
AUT,ISR,2012.0,2,8,-6
NGA,POL,2023.0,1,1,0
MWI,NLD,2019.0,1,3,-2
IRQ,POL,2021.0,2,1,1
SVN,BEL,2017.0,4,5,-1
MEX,CHE,2018.0,6,7,-1
CIV,MLI,2021.0,4,1,3
JPN,LKA,2023.0,4,5,-1
NLD,IRQ,2022.0,1,2,-1
THA,HKG,2018.0,1,4,-3
IDN,BRN,2020.0,2,3,-1
SAU,NGA,2008.0,3,1,2
GBR,PAN,2022.0,3,3,0
ZMB,IND,2020.0,1,1,0
GMB,SEN,2005.0,2,1,1
ITA,BHR,2004.0,1,1,0
NOR,ARG,2019.0,1,2,-1
CYP,CZE,2019.0,1,1,0
CRI,GBR,2011.0,3,3,0
BGD,THA,2013.0,2,4,-2
IND,SRB,2006.0,2,3,-1
AUT,KOR,2022.0,5,6,-1
VNM,BEL,2009.0,3,5,-2
NZL,ARG,2006.0,1,1,0
KWT,CZE,2005.0,2,2,0
ZWE,SWE,2005.0,2,2,0
GBR,VNM,2005.0,2,8,-6
HUN,POL,1999.0,1,2,-1
NZL,BEL,2012.0,2,2,0
SVK,JPN,2004.0,1,3,-2
PRT,TUN,2008.0,1,2,-1
PRT,NLD,2006.0,5,11,-6
UZB,ITA,2003.0,1,1,0
MAR,TUN,2001.0,2,1,1
OMN,JOR,2005.0,5,1,4
OMN,JOR,2012.0,4,1,3
MDG,USA,2014.0,2,1,1
TUN,BEL,2000.0,1,1,0
KWT,DEU,2006.0,1,2,-1
GBR,ALB,2005.0,1,1,0
ARM,DEU,2020.0,5,4,1
EGY,DNK,2009.0,1,4,-3
ROU,FIN,2000.0,1,2,-1
FIN,ROU,2009.0,1,3,-2
PRT,POL,2007.0,2,3,-1
IRN,RUS,2005.0,3,1,2
DEU,NGA,1997.0,2,3,-1
UZB,AZE,2011.0,3,1,2
NZL,IND,1997.0,1,1,0
HUN,KWT,2004.0,1,1,0
ARG,NLD,2005.0,3,5,-2
KEN,BWA,2001.0,1,1,0
TUR,SAU,1998.0,2,1,1
THA,IDN,2010.0,6,2,4
BEL,SVK,2010.0,2,3,-1
PRI,DEU,2002.0,1,1,0
DEU,PRI,2003.0,2,1,1
ARE,AUT,2018.0,2,1,1
MEX,POL,1997.0,2,3,-1
TUR,UKR,2020.0,4,3,1
CHE,UKR,2007.0,1,1,0
SGP,THA,2008.0,1,9,-8
RUS,EGY,2008.0,1,3,-2
KOR,QAT,2016.0,6,1,5
COG,ZAF,2017.0,2,2,0
KAZ,DEU,2023.0,2,3,-1
NPL,NLD,2010.0,1,1,0
FRA,BGR,2010.0,4,11,-7
CUB,DEU,2017.0,2,3,-1
CHE,URY,2009.0,1,3,-2
PAN,BRA,2017.0,3,4,-1
QAT,IND,2012.0,4,10,-6
FRA,LTU,2020.0,4,2,2
BEN,BRA,2016.0,1,1,0
SGP,BRN,2019.0,2,1,1
RUS,IRQ,2016.0,2,1,1
ARG,ARE,2018.0,3,1,2
DEU,NPL,2012.0,2,3,-1
MAR,USA,2008.0,4,4,0
USA,BLZ,1998.0,1,2,-1
ARE,VNM,2021.0,1,3,-2
PAK,IRL,2006.0,1,1,0
VEN,PRT,2017.0,1,1,0
CAN,BWA,2017.0,2,2,0
SVN,CAN,2015.0,1,3,-2
CAN,SVN,2016.0,2,1,1
ARE,ZAF,2016.0,1,2,-1
TUR,TWN,2016.0,2,2,0
RUS,ROU,2010.0,2,2,0
CAN,PHL,2022.0,2,4,-2
CHE,ARE,2022.0,5,2,3
USA,SYR,2012.0,5,1,4
NLD,REU,2015.0,1,1,0
CAN,SRB,2021.0,4,1,3
TUN,QAT,2023.0,1,2,-1
EST,NOR,2022.0,5,3,2
FIN,ETH,2016.0,1,1,0
CMR,NGA,2018.0,2,4,-2
MEX,PHL,2018.0,2,1,1
LTU,UKR,2017.0,1,3,-2
GBR,SEN,2017.0,4,1,3
DEU,AFG,2021.0,2,4,-2
NLD,CRI,2018.0,1,3,-2
NGA,BRN,2020.0,1,1,0
BEL,COL,2003.0,2,2,0
SRB,GRC,2018.0,2,1,1
JPN,BWA,2020.0,1,2,-1
EGY,AUS,2008.0,3,1,2
AUT,VNM,2016.0,2,1,1
SDN,DEU,2002.0,2,2,0
THA,DNK,2004.0,1,3,-2
SRB,IRL,2023.0,1,1,0
ARE,DNK,2024.0,1,1,0
SGP,MAC,2019.0,1,5,-4
DEU,QAT,2023.0,3,6,-3
GBR,CYM,2023.0,1,1,0
MYS,NLD,2023.0,2,1,1
JOR,ISR,2022.0,1,1,0
SWE,LAO,2012.0,3,1,2
THA,NLD,2002.0,3,3,0
QAT,GRC,2018.0,2,5,-3
ZAF,THA,2022.0,1,1,0
SGP,KOR,2002.0,3,7,-4
KOR,CHL,2002.0,1,1,0
CHE,IRN,2008.0,1,7,-6
UGA,NOR,2009.0,2,3,-1
USA,BMU,2010.0,2,1,1
SEN,MLI,2016.0,3,2,1
DZA,GRC,2009.0,1,1,0
CUB,CAN,2004.0,1,2,-1
MLI,NLD,2011.0,1,2,-1
TWN,ROU,2009.0,1,1,0
PRT,COL,2013.0,1,4,-3
AUT,KEN,2017.0,1,3,-2
PAK,AUT,2007.0,3,2,1
SDN,JPN,2011.0,1,1,0
OMN,FRA,2007.0,2,2,0
FIN,CZE,2014.0,3,5,-2
COL,NZL,2003.0,1,1,0
CHE,NOR,1998.0,4,4,0
KEN,JPN,2009.0,3,11,-8
EGY,HUN,2012.0,1,2,-1
DZA,BEL,2008.0,2,2,0
IRN,ISR,2007.0,1,2,-1
HTI,USA,2007.0,1,3,-2
AUT,TUR,2010.0,2,3,-1
BGR,DNK,2004.0,3,1,2
SRB,SAU,2017.0,2,1,1
CMR,BEN,2021.0,2,2,0
ITA,TWN,2015.0,4,1,3
MAC,MYS,2017.0,1,1,0
AUS,COL,2015.0,6,10,-4
ARG,NZL,2010.0,1,1,0
AUS,SRB,2021.0,1,3,-2
SGP,MMR,2022.0,3,1,2
NER,IND,2011.0,1,1,0
THA,HKG,2022.0,2,4,-2
HRV,BEL,2018.0,4,1,3
CHL,DOM,2018.0,1,1,0
NZL,RUS,2008.0,2,1,1
SVK,ITA,2005.0,1,1,0
MEX,PRI,2011.0,1,1,0
GBR,BIH,2014.0,1,1,0
USA,MLI,2022.0,3,3,0
IRN,EGY,2007.0,1,1,0
NLD,BGD,2009.0,2,1,1
BRA,AUT,1999.0,2,1,1
MLI,FRA,1997.0,1,3,-2
SWE,MOZ,2013.0,1,1,0
GHA,CHE,2014.0,1,2,-1
DNK,BGD,2003.0,1,1,0
BEL,IDN,2000.0,1,2,-1
MDA,UKR,2006.0,1,1,0
LBY,USA,2014.0,2,4,-2
RUS,TUR,1998.0,3,1,2
TWN,AUS,2013.0,7,15,-8
ZAF,COG,2011.0,3,2,1
ZAF,HUN,2006.0,1,2,-1
CAN,LKA,2006.0,3,6,-3
ARG,SWE,2014.0,4,3,1
ZAF,SGP,2009.0,2,2,0
SGP,ZAF,2010.0,1,1,0
ZAF,SGP,2011.0,2,1,1
AUS,CRI,2016.0,1,2,-1
TZA,SWE,2015.0,2,5,-3
PAK,ESP,2015.0,1,3,-2
ARG,PRT,2017.0,1,3,-2
MEX,IRL,1997.0,1,1,0
IRL,NZL,2017.0,4,5,-1
PRT,TWN,2019.0,1,1,0
GHA,NGA,2010.0,5,4,1
MYS,PHL,2019.0,2,2,0
SGP,ARE,2018.0,2,3,-1
FRA,OMN,2007.0,2,2,0
ZAF,DZA,2015.0,3,2,1
MEX,HUN,2018.0,2,3,-1
JPN,OMN,2020.0,2,1,1
SVN,CZE,2012.0,3,2,1
JPN,IRQ,2020.0,1,1,0
NZL,FIN,2015.0,1,6,-5
SAU,KEN,2012.0,1,1,0
ARE,LBN,2006.0,1,3,-2
DEU,MAR,2019.0,2,8,-6
BEL,BFA,2008.0,2,1,1
GTM,ESP,2011.0,1,1,0
NLD,NAM,2019.0,1,1,0
CHL,NOR,2020.0,4,2,2
FIN,SVK,2022.0,1,1,0
ISR,HUN,2020.0,2,2,0
BEN,USA,2018.0,2,3,-1
ZAF,AUT,2022.0,7,4,3
AUT,VNM,2022.0,1,1,0
COL,CUB,2017.0,3,11,-8
SVN,MNE,2017.0,1,1,0
FIN,SVK,2018.0,1,1,0
GHA,CAN,2016.0,2,8,-6
BEL,CZE,2008.0,1,6,-5
HUN,SRB,2018.0,3,7,-4
ETH,RWA,2020.0,1,2,-1
DNK,ETH,2012.0,1,1,0
POL,VNM,2023.0,2,4,-2
VNM,LAO,2021.0,4,1,3
KOR,VNM,2024.0,2,2,0
KEN,JPN,2019.0,6,10,-4
JAM,BRB,2020.0,2,3,-1
LBN,CHN,2020.0,1,1,0
PAK,FIN,2020.0,3,5,-2
CHE,GEO,2021.0,1,1,0
JPN,HUN,2022.0,4,2,2
PRK,CHN,2017.0,3,9,-6
ZAF,IDN,2023.0,1,1,0
CHN,PAK,2006.0,3,3,0
PAK,NZL,2023.0,5,5,0
SVN,DEU,2004.0,4,1,3
MMR,CHN,2020.0,5,3,2
CZE,GRC,2019.0,3,8,-5
CHE,COD,2021.0,6,1,5
PYF,FRA,2023.0,8,7,1
GBR,LBN,2019.0,8,4,4
IRL,ZAF,2018.0,6,7,-1
LKA,AUT,2020.0,1,1,0
JPN,MWI,2019.0,2,2,0
BRB,TTO,1999.0,1,1,0
TTO,JAM,2002.0,2,3,-1
QAT,SWE,2023.0,1,1,0
ARE,SYR,2019.0,1,1,0
SVN,BIH,2022.0,1,1,0
ETH,GBR,2017.0,4,11,-7
SVN,USA,2022.0,14,3,11
MYS,VNM,2021.0,10,12,-2
BGR,ITA,1998.0,3,6,-3
FRA,UKR,1999.0,3,9,-6
IDN,KEN,2002.0,1,1,0
SRB,CHN,2023.0,1,1,0
NZL,ZAF,2022.0,2,11,-9
NLD,SVK,2003.0,3,4,-1
IRL,CHE,2006.0,4,12,-8
GHA,CHE,2010.0,1,1,0
FRA,BOL,2001.0,3,5,-2
FRA,BOL,2004.0,4,2,2
BOL,FRA,2018.0,2,2,0
USA,AZE,2022.0,2,5,-3
SVN,CZE,2018.0,3,3,0
IRL,RUS,2013.0,3,4,-1
ISL,DNK,2005.0,1,4,-3
GBR,UGA,2000.0,3,4,-1
BGR,ROU,2004.0,3,1,2
AUS,NGA,2006.0,2,3,-1
PRT,RUS,2001.0,5,6,-1
SGP,DEU,2000.0,2,10,-8
NLD,ETH,2005.0,4,1,3
NLD,FIN,2001.0,13,11,2
PSE,EGY,2002.0,2,2,0
GRC,ISR,2004.0,1,3,-2
TWN,ARM,2008.0,1,1,0
GBR,ARM,2016.0,1,1,0
IRN,PAK,2005.0,1,2,-1
PAK,DEU,2006.0,11,4,7
LUX,FRA,2000.0,3,1,2
RUS,AUS,2008.0,8,6,2
VNM,FRA,1997.0,1,3,-2
DNK,NZL,2007.0,5,7,-2
KOR,RUS,1998.0,4,13,-9
IRN,DEU,1997.0,2,1,1
IDN,CAN,1999.0,1,2,-1
THA,SGP,1999.0,2,1,1
DOM,ESP,2011.0,1,3,-2
IND,FIN,2000.0,3,1,2
CIV,SEN,2009.0,2,4,-2
BEL,DNK,2003.0,5,6,-1
AUT,IND,1999.0,1,1,0
NER,MDG,1999.0,2,1,1
LTU,GBR,2002.0,2,2,0
AUS,BIH,2019.0,1,1,0
USA,SVK,1998.0,13,15,-2
ARE,JOR,2002.0,3,3,0
ITA,CZE,1999.0,4,7,-3
MEX,CHE,2002.0,3,7,-4
ISR,JPN,2001.0,11,9,2
LIE,USA,2003.0,1,3,-2
NGA,ZMB,2012.0,1,1,0
PAK,ARE,2012.0,5,3,2
UKR,AUT,1998.0,2,7,-5
SDN,GBR,2007.0,4,4,0
FRA,VNM,2001.0,2,4,-2
AUT,IRL,2007.0,2,3,-1
GBR,BGD,1998.0,11,3,8
NER,FRA,2002.0,5,2,3
HUN,CAN,2016.0,9,12,-3
PAK,FRA,2001.0,1,2,-1
NZL,KHM,2010.0,1,1,0
NZL,SWE,2002.0,6,5,1
IDN,CAN,2007.0,2,1,1
PRT,KOR,2011.0,1,12,-11
ARG,DNK,1998.0,1,1,0
BRA,VEN,2000.0,2,4,-2
MLT,GBR,2006.0,7,8,-1
USA,MKD,2013.0,2,2,0
SDN,USA,2012.0,8,4,4
SAU,GBR,2012.0,16,97,-81
AUT,GEO,2017.0,1,1,0
ZAF,BWA,2017.0,17,11,6
COL,CUB,2002.0,4,2,2
PHL,MEX,2011.0,2,1,1
BGR,NLD,2018.0,2,3,-1
CAN,ZWE,2019.0,1,3,-2
ESP,TUR,2012.0,8,7,1
AUS,PRT,2014.0,5,9,-4
BRA,CUB,1999.0,2,5,-3
ESP,BOL,1999.0,1,1,0
NOR,EGY,2019.0,1,3,-2
EST,SAU,2020.0,1,1,0
FJI,JPN,2008.0,1,1,0
IRL,HRV,2016.0,4,1,3
CAN,CZE,2012.0,10,6,4
CUB,VEN,2004.0,4,6,-2
BEL,MEX,2008.0,4,4,0
EGY,AUT,2005.0,2,3,-1
PHL,FRA,2021.0,4,5,-1
ETH,DEU,2010.0,4,3,1
KEN,NLD,2009.0,5,8,-3
ZAF,BFA,2014.0,3,2,1
MAC,MAR,2015.0,7,14,-7
ITA,LBY,2012.0,1,1,0
HTI,FRA,2012.0,1,1,0
BEL,ISR,2012.0,2,2,0
DNK,PAK,2023.0,4,9,-5
JOR,QAT,2014.0,5,3,2
QAT,JOR,2023.0,3,13,-10
THA,FRA,2011.0,13,27,-14
KOR,TWN,2001.0,5,3,2
COL,DEU,2005.0,4,4,0
EGY,MEX,2018.0,1,4,-3
CHE,DZA,2010.0,1,1,0
ECU,VEN,2013.0,2,7,-5
LTU,POL,2012.0,2,1,1
TWN,SAU,2020.0,6,6,0
AUS,MUS,2011.0,1,1,0
THA,DNK,2006.0,4,3,1
HRV,CZE,2015.0,2,3,-1
GMB,MWI,2012.0,1,1,0
CUB,USA,2006.0,5,7,-2
HKG,NZL,2015.0,10,1,9
TUR,ITA,2007.0,4,6,-2
PER,FRA,2015.0,2,10,-8
BGR,SRB,1999.0,2,2,0
SVK,DNK,1998.0,2,3,-1
DNK,SVK,1999.0,2,1,1
HKG,BEL,2016.0,2,1,1
ZAF,SWZ,2016.0,4,3,1
IRL,IND,2018.0,9,34,-25
NLD,THA,2019.0,12,5,7
NOR,FIN,2014.0,7,20,-13
BEL,UGA,2015.0,2,1,1
PRT,CZE,2018.0,9,2,7
MEX,NOR,2014.0,3,3,0
CAN,LTU,2014.0,1,2,-1
NLD,HKG,2020.0,4,12,-8
PAK,FRA,2014.0,9,44,-35
FRA,ARM,2020.0,1,1,0
LVA,DEU,2012.0,7,3,4
AZE,TUR,2021.0,5,15,-10
MAC,SGP,2014.0,1,3,-2
JOR,PSE,2020.0,6,2,4
NLD,TZA,2017.0,5,2,3
NLD,LKA,2006.0,1,1,0
BWA,AUS,2018.0,1,5,-4
UKR,GRC,2015.0,1,1,0
ZMB,ZAF,2014.0,4,8,-4
GUM,USA,2001.0,7,2,5
MLI,NGA,1998.0,1,1,0
FRA,BGR,2001.0,9,16,-7
ARG,COL,2006.0,3,2,1
TTO,BRA,2012.0,1,2,-1
GRL,DNK,2007.0,3,3,0
HKG,RUS,2016.0,5,2,3
NAM,USA,2016.0,4,3,1
KEN,BEL,2018.0,5,7,-2
NLD,OMN,2001.0,1,3,-2
NLD,EGY,2017.0,3,5,-2
NLD,ARE,2015.0,5,1,4
DEU,LIE,2019.0,2,5,-3
NLD,LUX,2021.0,9,9,0
BEL,CMR,2016.0,3,3,0
YEM,CHN,2022.0,3,6,-3
KWT,ARE,2020.0,7,2,5
DZA,BEL,2010.0,2,2,0
MEX,SGP,2022.0,2,1,1
NGA,ZWE,2023.0,1,2,-1
PAN,CHL,2022.0,1,2,-1
COL,PHL,2021.0,2,2,0
ARE,DZA,2022.0,3,3,0
MLI,ZAF,2022.0,2,1,1
JPN,HRV,2001.0,2,1,1
ITA,PER,2006.0,1,1,0
IRN,NLD,2006.0,3,6,-3
USA,ZMB,2006.0,5,2,3
LUX,DEU,2005.0,4,9,-5
ZAF,GRC,2010.0,1,3,-2
GRC,ZAF,2011.0,1,1,0
NPL,JPN,1999.0,1,2,-1
CRI,BRA,2005.0,2,3,-1
IRL,SWE,2000.0,2,8,-6
ZWE,NLD,2012.0,3,1,2
CHL,NZL,2006.0,3,2,1
JPN,ZAF,1998.0,4,1,3
ZAF,JPN,2006.0,2,2,0
FIN,HUN,2004.0,5,4,1
USA,LIE,2003.0,3,1,2
BWA,BRN,2010.0,1,1,0
GUF,MDG,2000.0,1,1,0
FRA,ISL,2019.0,6,8,-2
VEN,COL,2007.0,7,1,6
ZAF,LKA,2002.0,1,1,0
ZAF,NAM,2003.0,8,4,4
CHN,RUS,2002.0,8,5,3
AUS,FJI,2002.0,2,3,-1
USA,BMU,2015.0,1,3,-2
BMU,USA,2017.0,1,2,-1
VEN,CAN,1999.0,2,4,-2
KAZ,USA,2003.0,1,1,0
UZB,TUR,2021.0,1,1,0
ESP,ECU,2005.0,6,2,4
TUR,TWN,1997.0,1,1,0
MAC,GBR,2023.0,2,1,1
AUS,TUR,1997.0,2,1,1
NGA,FRA,2002.0,3,3,0
GBR,GMB,2007.0,6,6,0
NLD,SRB,2014.0,7,2,5
PAK,FRA,2004.0,3,2,1
SRB,AUS,2003.0,2,4,-2
UGA,TZA,2015.0,2,4,-2
TZA,KEN,2020.0,4,17,-13
OMN,GBR,2001.0,6,2,4
BRN,LKA,2014.0,1,2,-1
FRA,NCL,1997.0,5,5,0
COL,CAN,2009.0,13,8,5
SWE,PAK,2004.0,2,1,1
SVK,AUT,2002.0,10,9,1
LUX,NZL,2023.0,1,1,0
ESP,GRD,2014.0,2,1,1
CHL,CUB,2009.0,1,3,-2
VEN,CHL,2004.0,3,3,0
BFA,KEN,2016.0,1,1,0
ROU,NLD,2009.0,4,6,-2
FRA,TUR,1999.0,7,2,5
MEX,TUR,2012.0,2,1,1
TUR,AUS,2016.0,8,9,-1
IRL,AUT,2013.0,9,5,4
USA,PRY,2017.0,2,3,-1
KAZ,DEU,2008.0,3,2,1
SEN,BFA,2012.0,2,4,-2
PAN,ESP,2015.0,3,2,1
ZAF,GMB,2005.0,1,2,-1
TUN,ESP,2005.0,3,4,-1
NOR,BEL,2014.0,4,8,-4
PRT,TWN,2013.0,2,1,1
ECU,DEU,2013.0,3,8,-5
FIN,PRT,2008.0,7,1,6
DNK,CZE,2019.0,4,8,-4
VNM,AUT,2012.0,1,3,-2
SAU,FRA,2013.0,3,34,-31
BFA,FRA,2016.0,11,16,-5
KAZ,USA,2013.0,4,10,-6
HUN,CZE,2018.0,8,3,5
AFG,CHN,2017.0,2,1,1
NGA,NLD,2012.0,3,1,2
SRB,SVN,2012.0,5,7,-2
BEL,PRT,2014.0,7,15,-8
HRV,ITA,2012.0,5,8,-3
EGY,GRC,2007.0,1,1,0
THA,CAN,2014.0,10,18,-8
FJI,KOR,2010.0,2,1,1
NLD,NGA,2011.0,3,1,2
PRY,ESP,2007.0,3,1,2
USA,BLR,2018.0,4,5,-1
POL,FIN,2016.0,7,6,1
DEU,YEM,2014.0,2,1,1
QAT,IND,2017.0,6,12,-6
IRQ,NGA,2013.0,1,1,0
MYS,PAK,2009.0,7,10,-3
ISL,DEU,2017.0,3,10,-7
CAN,TUN,2015.0,5,13,-8
SYC,GBR,2010.0,1,1,0
GBR,CMR,2020.0,6,4,2
IDN,NZL,2015.0,4,3,1
JOR,BEL,2014.0,1,2,-1
IRN,ZAF,2018.0,8,1,7
EST,ITA,2017.0,1,5,-4
CAN,VNM,2005.0,1,1,0
MAR,SAU,2018.0,3,5,-2
MAR,TUN,2006.0,4,2,2
NLD,COL,2015.0,4,10,-6
GNB,DNK,2019.0,4,2,2
CHE,SVN,2013.0,3,5,-2
CRI,CAN,2013.0,1,3,-2
CMR,CAN,2021.0,5,2,3
KOR,ISR,2020.0,7,6,1
KAZ,MYS,2019.0,1,2,-1
AUT,LKA,2020.0,1,1,0
KHM,FRA,2015.0,2,6,-4
FRA,LBY,2014.0,3,2,1
TUN,ITA,2012.0,2,4,-2
PSE,DEU,2016.0,3,7,-4
BRA,NOR,2016.0,8,7,1
ARE,LBN,2014.0,2,1,1
FIN,SVK,2012.0,4,2,2
NOR,CHE,2016.0,10,30,-20
MEX,ZAF,2015.0,3,3,0
KEN,NLD,2019.0,6,13,-7
BHR,IRL,2011.0,2,1,1
FRA,CYP,2010.0,1,2,-1
MMR,THA,2020.0,4,13,-9
GRC,PRT,2023.0,1,1,0
OMN,DEU,2017.0,5,3,2
EST,CAN,2023.0,2,1,1
SEN,COG,2021.0,2,2,0
FRA,GIN,2021.0,3,2,1
RUS,LVA,2019.0,4,3,1
HUN,PAK,2022.0,1,1,0
BRA,ARM,2021.0,1,1,0
FRA,BDI,2017.0,2,1,1
LAO,AUS,2019.0,3,1,2
NLD,PHL,2016.0,4,4,0
DEU,TZA,2023.0,3,1,2
SEN,KEN,2016.0,3,1,2
AUT,BRA,2023.0,5,12,-7
NGA,IDN,2021.0,1,1,0
OMN,CAN,2018.0,9,9,0
USA,BHR,2017.0,1,3,-2
GRC,CZE,2019.0,8,3,5
MYS,HKG,2021.0,6,7,-1
GMB,BEL,1998.0,1,2,-1
JPN,NZL,2017.0,2,4,-2
KOR,ETH,2017.0,5,2,3
USA,DZA,2018.0,10,4,6
CAN,GRC,2018.0,2,12,-10
COL,PRT,2014.0,2,2,0
BGD,NLD,2007.0,1,1,0
TUN,PRT,2022.0,2,2,0
PRT,TUN,2023.0,2,4,-2
PAK,SWE,2021.0,6,19,-13
JPN,IRN,2021.0,13,13,0
SYC,USA,2020.0,3,1,2
POL,ROU,2019.0,3,4,-1
EGY,TWN,2022.0,3,1,2
COL,ITA,2009.0,3,2,1
POL,ETH,2021.0,1,2,-1
GBR,PSE,2020.0,3,8,-5
IRQ,DEU,2019.0,3,12,-9
ETH,HKG,2021.0,3,1,2
IRQ,NZL,2021.0,1,1,0
GRC,ROU,2009.0,7,2,5
GHA,HUN,2022.0,1,3,-2
CZE,HRV,2011.0,3,1,2
PHL,THA,2020.0,2,12,-10
NGA,ARE,2022.0,4,1,3
HRV,IRN,2022.0,1,2,-1
FIN,PAK,2021.0,3,4,-1
MWI,USA,2022.0,13,19,-6
AUT,IND,2007.0,3,9,-6
BGD,NZL,2001.0,1,1,0
BWA,DEU,2016.0,2,1,1
SVN,KOR,2022.0,2,1,1
UKR,SRB,2004.0,3,2,1
USA,HND,2022.0,5,5,0
BEL,BFA,2023.0,4,3,1
NOR,VNM,2022.0,4,3,1
RUS,ARM,2019.0,6,5,1
ROU,CHN,2022.0,3,5,-2
SAU,BRA,2022.0,2,12,-10
USA,SYR,2017.0,1,4,-3
RUS,VEN,2012.0,1,1,0
SWE,ETH,1997.0,1,1,0
SVN,CHN,2016.0,2,1,1
SWE,EGY,2012.0,7,4,3
USA,BEN,2014.0,1,1,0
BFA,USA,2004.0,1,3,-2
CIV,ZAF,2009.0,2,4,-2
DEU,LVA,2013.0,3,5,-2
ISR,SGP,2012.0,8,1,7
ZMB,ZAF,2015.0,3,5,-2
SGP,ARE,2012.0,8,1,7
FIN,GRC,2010.0,4,3,1
MDG,USA,2000.0,1,1,0
THA,DNK,2000.0,1,1,0
BRB,GBR,2014.0,1,2,-1
EGY,DNK,2003.0,1,1,0
CZE,BGR,2002.0,1,1,0
CAN,BLR,2003.0,2,1,1
LTU,AUT,2004.0,1,1,0
ARG,AUT,2010.0,2,2,0
DNK,LKA,2012.0,1,1,0
MCO,GBR,2008.0,1,1,0
POL,IND,2008.0,1,8,-7
POL,MEX,2011.0,3,2,1
SWE,CUB,2012.0,1,1,0
MAR,ESP,2004.0,7,5,2
CAN,BGR,2019.0,3,1,2
HKG,JPN,1998.0,6,4,2
SGP,PAK,2004.0,2,1,1
NER,NGA,2006.0,1,3,-2
PRT,KOR,2009.0,1,3,-2
SWE,BRA,2002.0,6,5,1
URY,USA,2005.0,10,12,-2
HUN,ITA,2001.0,4,6,-2
BRA,HUN,2013.0,3,1,2
TUR,FRA,2012.0,9,24,-15
AUT,NOR,2010.0,5,6,-1
FRA,MDA,2012.0,1,2,-1
USA,MWI,2002.0,3,4,-1
NLD,URY,2006.0,1,3,-2
POL,MEX,2009.0,3,3,0
UZB,GBR,2017.0,1,1,0
CIV,CMR,2022.0,1,1,0
ARM,USA,2003.0,11,6,5
NLD,GEO,2001.0,1,1,0
RWA,UGA,2020.0,3,1,2
NIC,SWE,2003.0,1,2,-1
RUS,EST,2001.0,3,1,2
PAN,GBR,2006.0,1,3,-2
JPN,UKR,2015.0,4,5,-1
TUN,OMN,2015.0,1,1,0
GRC,HUN,2017.0,1,6,-5
FRA,COD,2010.0,1,1,0
DEU,DZA,2012.0,2,1,1
HND,USA,2010.0,3,2,1
COG,COD,2000.0,1,3,-2
BEL,SGP,2009.0,6,4,2
SWE,PAK,2008.0,2,5,-3
ESP,RUS,2008.0,10,14,-4
KOR,NLD,2006.0,2,5,-3
IND,BGD,2003.0,10,10,0
BRA,CHN,2004.0,3,2,1
AUS,NCL,2017.0,3,5,-2
VNM,FRA,2005.0,2,1,1
DNK,ISL,2005.0,4,1,3
USA,COG,2017.0,6,4,2
SWE,ZAF,2002.0,6,5,1
DNK,CHN,2008.0,19,21,-2
USA,GUM,2002.0,7,7,0
MEX,BRA,2002.0,6,7,-1
CHN,PAK,2001.0,5,1,4
AUT,CHN,1998.0,5,10,-5
KOR,AUT,2008.0,5,1,4
NPL,GBR,2004.0,4,3,1
IND,TZA,2016.0,5,2,3
TUR,AZE,2011.0,8,4,4
AUS,OMN,2000.0,3,1,2
IND,BRN,2014.0,2,1,1
NZL,NCL,2015.0,1,2,-1
GBR,BWA,1997.0,2,1,1
TUR,BGR,2010.0,1,1,0
AUS,HUN,2017.0,3,5,-2
UKR,BLR,1998.0,7,3,4
BRA,PAK,2005.0,1,1,0
GNB,DNK,2011.0,1,5,-4
NOR,AUT,2008.0,6,7,-1
ATG,IND,2015.0,1,1,0
USA,KNA,2018.0,2,4,-2
SEN,CMR,2011.0,1,2,-1
ITA,CHL,2001.0,2,5,-3
CZE,CHE,1998.0,8,3,5
BEL,KEN,2012.0,1,1,0
NGA,JPN,2012.0,6,4,2
KOR,KHM,2010.0,2,1,1
DEU,CAF,2009.0,1,1,0
GBR,BHR,2018.0,4,2,2
PAK,NZL,2010.0,3,3,0
USA,MWI,2005.0,5,2,3
CMR,BEL,2009.0,4,3,1
CUB,CHE,2019.0,5,1,4
THA,KHM,2015.0,3,3,0
HUN,CHE,2008.0,11,5,6
