migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
FR,ES,2016.0,296,383,-87
US,DK,2019.0,333,298,35
CA,IN,2006.0,119,194,-75
KR,DE,1999.0,14,16,-2
DE,BE,2004.0,81,83,-2
AR,US,2004.0,212,141,71
CL,AU,2011.0,11,8,3
CY,GB,2019.0,41,62,-21
CO,PY,2018.0,17,4,13
US,DK,2010.0,262,229,33
BE,ES,2011.0,54,60,-6
JP,GB,2002.0,236,234,2
US,EG,2021.0,277,254,23
BE,TW,2000.0,5,4,1
ES,TR,2022.0,8,11,-3
CH,ZA,2017.0,29,25,4
ZA,CH,2019.0,29,16,13
IT,UA,2009.0,11,7,4
US,MX,1999.0,142,143,-1
nan,ID,2019.0,121,73,48
BD,IN,2018.0,158,165,-7
NL,ES,2018.0,86,103,-17
ES,IS,2015.0,7,4,3
CN,FR,2003.0,169,240,-71
HR,DE,2018.0,24,23,1
US,IE,2016.0,545,492,53
FR,DE,1997.0,160,196,-36
DK,US,2021.0,225,308,-83
PK,KR,2017.0,57,49,8
JP,IT,2008.0,63,43,20
GB,IT,2010.0,347,456,-109
FR,GA,2014.0,12,7,5
CA,IT,2006.0,62,56,6
nan,FR,2007.0,166,174,-8
DE,OM,2009.0,4,1,3
TN,MA,2010.0,15,26,-11
BE,AU,2022.0,19,25,-6
DE,NL,2010.0,299,278,21
IN,JP,2003.0,114,96,18
PE,MX,2014.0,94,98,-4
FR,CU,2000.0,3,3,0
ES,PA,2007.0,10,4,6
IL,DE,2019.0,86,78,8
GR,JP,2001.0,34,50,-16
US,TW,2017.0,649,802,-153
IR,SE,2011.0,31,20,11
NL,CH,2022.0,79,73,6
nan,MY,2017.0,78,59,19
IT,GB,2006.0,309,289,20
IN,TR,2018.0,23,19,4
GB,PT,2022.0,62,74,-12
RO,DE,2011.0,28,28,0
DK,ES,2015.0,32,52,-20
JP,BH,2019.0,3,2,1
US,JM,2012.0,19,20,-1
FI,SE,2005.0,37,64,-27
GB,MY,2008.0,103,53,50
BE,FR,2003.0,145,205,-60
DE,IT,2003.0,129,145,-16
AU,CA,2011.0,308,355,-47
CL,SE,2016.0,9,8,1
DE,NL,2019.0,444,453,-9
GB,IT,2019.0,595,687,-92
PK,CN,2018.0,295,202,93
CL,PE,2019.0,110,66,44
JP,SK,2010.0,24,22,2
FR,IT,2007.0,264,254,10
BR,CA,2020.0,304,259,45
CH,IN,2003.0,14,19,-5
US,AT,2013.0,251,218,33
RU,GB,1998.0,44,47,-3
ST,BR,2015.0,45,27,18
IN,IT,2007.0,58,48,10
RU,HU,2012.0,14,8,6
NL,BE,2011.0,238,306,-68
US,RS,2014.0,75,62,13
ZA,CH,2017.0,25,29,-4
MX,IT,2017.0,39,47,-8
HU,PL,2018.0,34,35,-1
KR,CN,2020.0,320,296,24
IR,MY,2011.0,63,48,15
JP,UZ,2006.0,6,1,5
KR,BD,2018.0,37,36,1
GB,BE,2020.0,179,152,27
PT,CN,2000.0,4,4,0
DK,SE,2015.0,133,155,-22
DE,KR,2012.0,42,51,-9
PL,DE,2013.0,95,163,-68
CN,LT,2013.0,8,4,4
JP,CA,2018.0,110,109,1
IE,IN,2012.0,21,21,0
MA,DE,2015.0,4,4,0
NL,EG,2020.0,8,8,0
SG,NP,2020.0,4,1,3
KE,NO,2022.0,4,1,3
IL,DE,2017.0,74,65,9
US,LK,2016.0,38,25,13
CH,CZ,2013.0,27,26,1
RU,GB,1997.0,34,27,7
CN,PT,2011.0,4,7,-3
GB,IT,2017.0,477,706,-229
BG,RU,1999.0,13,6,7
TR,CN,2004.0,15,3,12
GB,NO,2013.0,109,72,37
CH,EE,2021.0,11,8,3
CU,CO,2020.0,41,33,8
IT,IN,2011.0,56,62,-6
BR,nan,2018.0,136,147,-11
SE,CO,2004.0,2,1,1
BE,CO,2012.0,10,4,6
CR,ZA,2009.0,1,1,0
HU,KE,2017.0,1,1,0
NO,IN,2018.0,21,81,-60
PT,CH,2020.0,26,25,1
EC,GR,2012.0,3,1,2
MX,PY,2020.0,19,15,4
TR,ZW,2017.0,1,1,0
LT,CN,2002.0,3,14,-11
US,JO,2008.0,65,25,40
GH,CN,2018.0,28,16,12
SE,RU,2009.0,17,29,-12
nan,MY,2019.0,57,77,-20
CA,GR,2019.0,14,13,1
PK,KR,2019.0,37,76,-39
PK,KG,2019.0,2,1,1
RU,PT,2018.0,18,10,8
US,FI,2018.0,147,176,-29
BR,JP,2018.0,64,67,-3
US,GE,1997.0,50,40,10
BE,NL,2018.0,280,287,-7
AR,nan,2000.0,13,8,5
CO,CA,2016.0,25,20,5
IN,GB,1999.0,125,98,27
GB,UG,2019.0,29,16,13
CH,CI,2017.0,2,2,0
FR,LB,2014.0,94,43,51
CH,NL,2005.0,73,69,4
US,PH,2000.0,189,187,2
GA,BF,2017.0,3,2,1
MY,YE,2019.0,20,8,12
JO,SA,2013.0,48,20,28
HR,RS,2014.0,141,92,49
DE,IL,2001.0,33,38,-5
DZ,IT,2016.0,32,40,-8
BE,PL,2015.0,21,18,3
HU,FR,2007.0,20,21,-1
PK,IN,2005.0,45,30,15
BD,NL,2013.0,4,5,-1
IN,KW,2017.0,15,9,6
AT,FR,2021.0,38,52,-14
AE,DE,2013.0,4,9,-5
GB,GM,2015.0,17,5,12
BD,AU,2012.0,46,18,28
PH,JP,2018.0,24,30,-6
nan,ID,2017.0,92,31,61
US,BO,2009.0,6,10,-4
LB,SY,2013.0,1,2,-1
SA,ID,2021.0,18,22,-4
PH,AU,2015.0,16,12,4
BR,DK,2018.0,35,26,9
CY,GB,2017.0,26,46,-20
MA,DZ,2017.0,24,24,0
DO,US,2011.0,3,1,2
EC,ES,2016.0,62,177,-115
TW,MX,2018.0,3,3,0
NL,IT,2009.0,57,81,-24
SV,US,2019.0,3,5,-2
IE,CA,2000.0,38,39,-1
CN,PK,2016.0,116,126,-10
CZ,ID,2009.0,3,1,2
IT,CA,1999.0,65,60,5
UA,US,2013.0,53,44,9
NL,GR,2013.0,21,22,-1
DE,MA,2018.0,7,7,0
BE,ZA,2014.0,14,24,-10
FR,NL,2011.0,168,162,6
SE,CN,1997.0,16,25,-9
HR,AT,2015.0,9,4,5
VN,JP,2022.0,35,32,3
AE,CA,2005.0,10,5,5
RU,KG,2021.0,16,4,12
BD,IT,2020.0,9,7,2
IQ,MY,2021.0,40,69,-29
AR,CO,2020.0,92,133,-41
NL,ID,2014.0,30,20,10
IN,CH,2011.0,41,21,20
PA,RU,2018.0,1,1,0
HR,US,1999.0,16,23,-7
CN,TH,2008.0,7,15,-8
NZ,DE,2005.0,17,28,-11
IQ,VN,2022.0,1,1,0
GH,nan,2017.0,5,5,0
CZ,AU,2021.0,1,6,-5
AT,JP,2012.0,13,18,-5
NG,GB,2016.0,72,89,-17
CA,ZA,2020.0,46,53,-7
DE,EE,2021.0,39,31,8
FI,PT,2021.0,2,1,1
SN,FR,2001.0,17,14,3
TN,SA,2012.0,36,7,29
IS,PT,2017.0,2,1,1
PK,MY,2021.0,77,88,-11
ZA,DE,2020.0,61,64,-3
GH,CA,2021.0,13,5,8
DE,SG,2001.0,10,11,-1
ES,BE,2004.0,23,25,-2
DE,SK,2016.0,31,39,-8
CH,CI,2019.0,5,2,3
PL,CH,2000.0,9,12,-3
RU,MY,2020.0,11,21,-10
US,GA,2018.0,3,1,2
BR,ID,2016.0,20,7,13
UA,BY,2020.0,21,19,2
SI,DE,2014.0,21,15,6
RS,TR,2003.0,35,33,2
nan,TW,2008.0,5,6,-1
IQ,IR,2018.0,8,16,-8
DK,IT,2023.0,3,1,2
EE,RU,2005.0,6,1,5
BE,RU,2000.0,9,14,-5
TW,GB,2002.0,42,34,8
FR,GP,2021.0,19,20,-1
IN,KW,2019.0,17,12,5
MW,GB,2021.0,18,24,-6
CN,UA,2022.0,16,14,2
KW,PK,2016.0,4,1,3
TH,CN,2022.0,36,42,-6
US,SI,2021.0,15,18,-3
GH,nan,2019.0,5,6,-1
CN,KZ,2022.0,7,8,-1
ZA,RW,2017.0,12,3,9
KE,ZA,2022.0,20,6,14
CH,GB,2022.0,170,231,-61
US,NZ,2000.0,173,172,1
OM,QA,2019.0,9,3,6
RU,UA,2018.0,515,681,-166
AR,ES,2006.0,214,171,43
FI,CN,2003.0,11,9,2
NL,RU,2016.0,66,55,11
CL,DE,2008.0,29,24,5
HU,CN,2010.0,10,6,4
KR,IR,2013.0,6,15,-9
RO,MD,2021.0,16,12,4
KR,VN,2022.0,60,56,4
TN,IT,2019.0,25,17,8
BR,PK,2019.0,10,3,7
BE,PH,2020.0,3,5,-2
KR,MX,2015.0,6,6,0
US,NP,2013.0,40,51,-11
GB,DK,2009.0,117,92,25
GB,BD,2006.0,27,22,5
TN,MA,2017.0,38,41,-3
CA,AR,2011.0,21,18,3
AE,DZ,2019.0,1,3,-2
CZ,IN,2015.0,16,15,1
PY,BR,2002.0,5,1,4
MX,RU,2009.0,12,9,3
TR,FR,2021.0,21,18,3
GB,ES,1998.0,99,122,-23
SK,DE,2012.0,37,35,2
PL,FR,2007.0,49,39,10
NL,TR,2008.0,16,29,-13
DE,ET,2011.0,6,7,-1
SG,FR,2016.0,23,45,-22
RS,IL,2005.0,3,1,2
HN,MX,2019.0,28,19,9
TZ,US,2003.0,3,6,-3
GB,CZ,2005.0,16,20,-4
IE,KW,2020.0,1,2,-1
FR,BI,2010.0,30,19,11
HU,DE,2008.0,57,50,7
FR,BI,2019.0,23,25,-2
JP,HU,2016.0,7,10,-3
KZ,TR,2016.0,59,46,13
GB,BG,2014.0,19,12,7
NO,ZA,2008.0,5,5,0
SG,IE,2015.0,6,7,-1
ES,DK,2014.0,41,27,14
IN,ML,2022.0,6,2,4
HU,SK,2016.0,14,11,3
QA,TN,2022.0,4,7,-3
TR,TH,2002.0,2,1,1
FR,RE,2021.0,50,31,19
DK,GR,2021.0,9,8,1
TH,US,2005.0,82,137,-55
AU,SG,2008.0,77,64,13
PT,IT,2005.0,13,13,0
GR,KZ,2017.0,3,1,2
DE,QA,2011.0,7,4,3
EG,IR,2020.0,16,27,-11
TN,BH,2022.0,1,3,-2
JP,US,2023.0,63,55,8
CH,ES,2016.0,85,138,-53
SA,PK,2003.0,9,5,4
BD,FI,2014.0,2,3,-1
KR,SE,2021.0,16,5,11
IN,AE,2016.0,69,55,14
JP,DZ,2020.0,1,1,0
VE,PA,2015.0,5,2,3
PK,GB,2016.0,106,187,-81
NZ,BR,2010.0,5,10,-5
ZA,NZ,2020.0,26,17,9
HU,FI,2012.0,11,5,6
IR,CY,2020.0,9,3,6
EG,QA,2009.0,13,6,7
RO,IR,2021.0,1,1,0
MX,IT,2019.0,38,50,-12
CA,FI,2020.0,24,21,3
BR,NI,2017.0,2,5,-3
SG,BR,2015.0,4,6,-2
AU,RO,2018.0,2,2,0
ZA,SA,1999.0,1,1,0
CZ,SE,2021.0,12,17,-5
RU,BR,2009.0,14,4,10
TZ,SE,2016.0,2,3,-1
MA,CM,2020.0,3,1,2
NL,AT,2013.0,22,28,-6
IR,CN,2022.0,36,15,21
IN,OM,2015.0,29,21,8
TR,PL,2015.0,5,4,1
AE,EG,2003.0,3,13,-10
IE,BR,2001.0,1,1,0
TW,AU,2006.0,12,14,-2
IN,SK,2014.0,2,2,0
DK,IR,2018.0,15,30,-15
CH,ZA,2019.0,16,29,-13
AT,TH,2012.0,10,2,8
JP,LT,2009.0,6,28,-22
ES,CZ,2000.0,3,3,0
CZ,HR,2020.0,16,6,10
NO,BD,2013.0,6,2,4
HU,CN,2019.0,8,5,3
IT,AR,2009.0,60,70,-10
SA,IN,2014.0,53,125,-72
IN,KW,2010.0,8,7,1
MY,FR,2002.0,3,4,-1
NL,DK,2014.0,49,37,12
LB,CN,2021.0,7,22,-15
FR,CG,2004.0,12,8,4
HR,CZ,2017.0,5,13,-8
BA,US,2011.0,5,10,-5
IN,SA,2023.0,9,10,-1
CA,RO,2004.0,2,7,-5
RO,CA,2007.0,4,10,-6
DK,IN,2004.0,7,6,1
CZ,IT,2015.0,20,28,-8
MC,FR,2005.0,2,6,-4
UG,SE,2018.0,4,2,2
CZ,JP,2013.0,6,22,-16
SA,IR,2020.0,16,12,4
US,AM,2018.0,15,9,6
FR,DZ,2001.0,27,22,5
RS,HR,2003.0,22,26,-4
JP,LK,2020.0,22,14,8
CZ,GB,2006.0,29,30,-1
PK,TW,2020.0,3,4,-1
TH,NP,2013.0,5,2,3
JP,TW,2005.0,50,45,5
US,KE,2011.0,49,46,3
GB,ES,1997.0,80,69,11
SY,EG,2012.0,3,4,-1
CM,US,2019.0,20,21,-1
PT,PL,2015.0,8,5,3
BD,BN,2017.0,3,3,0
DE,EG,2005.0,36,15,21
CI,IT,2019.0,1,1,0
SK,PL,2022.0,6,1,5
nan,HU,2006.0,6,1,5
PH,CA,2008.0,6,6,0
TR,KE,2021.0,2,1,1
HK,JP,2020.0,14,15,-1
FI,JP,2018.0,18,16,2
NZ,ES,2003.0,2,1,1
MY,YE,2017.0,20,9,11
NO,RO,2020.0,6,6,0
DE,nan,1999.0,18,8,10
RU,BY,1999.0,18,8,10
TH,US,2002.0,54,96,-42
CH,AM,2017.0,2,1,1
TW,BE,2020.0,11,4,7
FR,CI,2000.0,6,7,-1
US,TN,2013.0,19,17,2
SE,CN,1998.0,28,34,-6
UG,KE,2022.0,15,14,1
JP,NO,2022.0,8,3,5
TN,MA,2019.0,36,48,-12
US,VE,2005.0,42,56,-14
IN,AT,2004.0,43,2,41
GB,HU,2011.0,44,71,-27
FI,FR,2022.0,19,15,4
AR,IL,2013.0,4,4,0
MX,BE,2012.0,14,7,7
IT,BE,2021.0,134,101,33
MY,JP,1998.0,7,11,-4
CH,nan,2022.0,11,7,4
PT,BG,2003.0,3,4,-1
ES,PY,2018.0,36,8,28
EG,SA,2008.0,96,65,31
HR,CZ,2019.0,15,8,7
AT,IT,2013.0,40,53,-13
LV,DE,2005.0,3,2,1
LT,BE,2016.0,3,1,2
RO,AU,2021.0,7,5,2
ID,RU,2014.0,5,2,3
OM,IN,2021.0,11,23,-12
GB,HR,2022.0,11,4,7
EE,SE,2022.0,7,5,2
TW,HR,2003.0,1,3,-2
UA,nan,2001.0,5,11,-6
CZ,GR,2015.0,5,12,-7
HN,MX,2017.0,30,12,18
nan,NZ,2010.0,38,3,35
IE,CL,2013.0,2,1,1
JM,BB,2017.0,3,4,-1
QA,AU,2012.0,11,6,5
SA,SD,2008.0,4,6,-2
CA,QA,2015.0,18,11,7
ZA,IL,2021.0,2,4,-2
TR,MX,2016.0,2,1,1
US,CY,2003.0,11,5,6
US,VE,2002.0,35,43,-8
FR,ZA,2020.0,42,43,-1
RU,SK,2011.0,11,17,-6
IT,IR,2012.0,14,27,-13
NZ,DE,2002.0,10,15,-5
CN,NP,2012.0,24,17,7
DE,BA,2005.0,2,1,1
DK,nan,2013.0,18,22,-4
QA,DE,2020.0,5,6,-1
QA,US,1999.0,7,6,1
GB,MT,2005.0,5,3,2
GB,SA,2008.0,40,27,13
DE,PK,2012.0,33,19,14
UZ,JP,2004.0,1,3,-2
nan,BE,2021.0,11,15,-4
PK,BD,2005.0,6,5,1
FR,VN,2021.0,39,31,8
EG,FR,2006.0,4,6,-2
SE,AE,2017.0,7,2,5
IN,PT,2011.0,16,7,9
DK,NL,2000.0,12,18,-6
nan,NO,2001.0,14,12,2
NG,ZA,2008.0,14,6,8
ZA,CH,2010.0,11,16,-5
UG,IT,2019.0,7,2,5
NO,AU,2016.0,15,31,-16
TH,IN,2013.0,8,8,0
CA,AE,2001.0,7,2,5
RU,NL,1999.0,20,13,7
HK,RO,2013.0,36,11,25
nan,IL,2004.0,16,17,-1
SG,BE,2017.0,4,8,-4
SA,JO,2009.0,6,19,-13
PA,MX,1999.0,2,2,0
BR,RU,2012.0,14,11,3
MY,BN,2022.0,9,4,5
CZ,SI,2016.0,11,6,5
MY,FR,2005.0,8,4,4
LS,ZA,2011.0,5,2,3
US,IS,2011.0,14,17,-3
nan,ID,2010.0,4,4,0
HN,MX,2010.0,26,15,11
FI,AU,2003.0,7,9,-2
RO,HU,2011.0,30,19,11
PK,IN,2002.0,13,23,-10
SE,GR,2001.0,9,2,7
IQ,US,2016.0,22,59,-37
SE,FR,2003.0,44,48,-4
KR,BE,2003.0,4,4,0
CN,PH,2015.0,18,23,-5
IT,LU,2011.0,7,1,6
US,KZ,2006.0,8,7,1
PK,DE,2013.0,15,38,-23
SE,EC,2020.0,3,1,2
CH,FI,2020.0,26,31,-5
PT,IT,2002.0,7,15,-8
NL,CL,2001.0,2,1,1
HU,PT,2011.0,3,2,1
nan,PT,2004.0,7,7,0
RU,SE,2004.0,37,18,19
nan,CZ,2018.0,9,10,-1
NZ,FJ,2005.0,1,1,0
KR,nan,2007.0,13,9,4
NP,CA,2012.0,2,3,-1
KR,ES,2008.0,1,5,-4
IN,NG,2016.0,24,21,3
SE,RS,2016.0,4,8,-4
nan,NZ,2019.0,9,4,5
DE,UA,2015.0,25,35,-10
CH,SK,2018.0,9,12,-3
GR,SE,2011.0,24,6,18
MZ,RU,2017.0,16,8,8
ES,PS,2013.0,6,13,-7
SE,LV,1997.0,3,2,1
PL,HU,1999.0,10,3,7
CR,CA,1998.0,1,1,0
GB,PK,2003.0,23,24,-1
FR,KE,2013.0,9,2,7
BE,IN,2022.0,18,30,-12
CN,BR,2012.0,63,45,18
AR,PE,2007.0,10,12,-2
IL,TR,2020.0,4,2,2
SG,AU,2001.0,20,34,-14
MK,US,2020.0,4,8,-4
HU,CN,2017.0,6,6,0
CN,DZ,2020.0,11,2,9
VN,TW,2014.0,10,19,-9
CO,CN,2006.0,4,1,3
BO,CN,2005.0,5,4,1
UZ,KG,2021.0,3,4,-1
VN,FR,2012.0,23,26,-3
JP,SK,2017.0,6,10,-4
RU,PK,2018.0,10,2,8
OM,GB,2020.0,11,25,-14
LY,IE,2020.0,2,2,0
NL,JP,1997.0,21,15,6
MY,MM,2015.0,2,5,-3
FJ,AU,2020.0,7,11,-4
QA,EG,2013.0,15,21,-6
IE,MT,2012.0,2,1,1
UG,MY,2014.0,1,2,-1
PA,BR,2016.0,2,7,-5
EG,SY,2017.0,5,3,2
RO,TR,2020.0,2,4,-2
TH,GB,2004.0,18,53,-35
DE,PA,2014.0,6,3,3
GR,RU,2000.0,1,5,-4
CH,RS,2005.0,4,5,-1
BJ,TG,2019.0,2,1,1
TR,CH,2014.0,18,20,-2
IE,PA,2015.0,2,1,1
nan,MY,2010.0,38,12,26
DE,BY,2004.0,7,8,-1
CH,ZA,2010.0,16,11,5
BE,SK,2006.0,4,3,1
CH,DK,2006.0,17,21,-4
UZ,US,2019.0,3,8,-5
DE,BJ,2011.0,2,1,1
CY,GR,2014.0,30,61,-31
FR,BI,2017.0,20,22,-2
MA,DZ,2019.0,25,39,-14
TW,SE,2011.0,5,4,1
RO,IL,2021.0,2,5,-3
SD,PK,2017.0,4,1,3
BR,CN,2005.0,17,21,-4
BE,nan,2008.0,21,21,0
PS,ES,2008.0,7,4,3
PT,DE,2004.0,17,14,3
MY,nan,2003.0,12,3,9
MX,CN,2021.0,5,11,-6
CZ,DE,2003.0,31,30,1
QA,ID,2022.0,2,3,-1
MA,DZ,2010.0,8,8,0
DK,EE,2021.0,6,3,3
NO,BG,2014.0,4,4,0
LY,US,2014.0,4,3,1
CA,PA,2015.0,7,2,5
EG,NG,2014.0,4,5,-1
GH,KE,2018.0,7,5,2
JP,SK,2019.0,4,4,0
UG,IR,2013.0,1,1,0
LK,IE,2011.0,2,1,1
UA,MX,2012.0,4,4,0
ID,IL,2022.0,2,3,-1
MK,ID,2012.0,2,2,0
GB,CR,2013.0,4,7,-3
IN,SG,2009.0,51,45,6
RS,IT,2004.0,3,3,0
AR,PL,2018.0,1,2,-1
CA,PL,2005.0,14,20,-6
US,MK,2004.0,4,5,-1
IS,NO,2014.0,8,7,1
CY,GB,2010.0,13,32,-19
MX,JP,2014.0,8,13,-5
CL,CA,2011.0,22,16,6
DZ,CA,2006.0,9,2,7
CO,nan,2014.0,4,7,-3
MX,IT,2010.0,26,24,2
BE,AR,2005.0,3,6,-3
BE,HU,2002.0,5,12,-7
RU,IR,2015.0,9,14,-5
UG,NO,2011.0,3,3,0
AE,IT,2022.0,6,8,-2
RU,IN,1999.0,8,7,1
TW,FI,2016.0,3,3,0
BR,PK,2017.0,9,5,4
AU,FI,2007.0,11,6,5
UA,BG,2013.0,8,5,3
IT,MY,2023.0,8,4,4
CA,BG,2013.0,4,4,0
GM,AU,2020.0,1,1,0
BE,BI,2014.0,1,1,0
GR,IT,2001.0,7,9,-2
NG,BR,2010.0,1,3,-2
FI,nan,2020.0,14,8,6
CH,VN,2011.0,3,2,1
AM,GB,2011.0,4,2,2
BE,SA,2018.0,3,3,0
NL,SK,1997.0,5,3,2
TR,UA,2020.0,6,1,5
GH,IN,2009.0,4,1,3
US,GN,2022.0,1,4,-3
MX,GB,2012.0,44,79,-35
TZ,JP,2019.0,5,5,0
IN,RW,2016.0,5,19,-14
DK,BE,2012.0,13,33,-20
NZ,PT,2021.0,1,2,-1
FI,PL,2014.0,8,5,3
BR,VE,2002.0,8,8,0
MY,CU,2014.0,1,2,-1
DK,JP,2018.0,16,16,0
AU,PT,2012.0,9,10,-1
MY,TW,2011.0,10,19,-9
LK,ET,2014.0,3,1,2
SE,IN,1998.0,4,9,-5
IN,QA,2011.0,8,6,2
GR,SG,2008.0,3,2,1
GB,CU,2013.0,4,6,-2
SG,VN,2012.0,8,4,4
CN,MG,2011.0,6,1,5
KR,NZ,2012.0,7,8,-1
US,FJ,2005.0,7,3,4
JO,IN,2018.0,3,1,2
PT,MX,2006.0,6,12,-6
AT,AR,2007.0,2,4,-2
FR,BJ,2021.0,17,19,-2
KR,AT,2014.0,7,5,2
GH,NO,2021.0,3,2,1
PT,KR,2010.0,3,5,-2
US,DZ,2009.0,17,11,6
AE,NG,2017.0,1,1,0
ET,PR,2016.0,8,10,-2
PT,AU,2006.0,8,1,7
JM,BB,2019.0,8,5,3
BR,PE,2003.0,7,1,6
BR,ST,2013.0,27,34,-7
RU,SG,2010.0,4,1,3
MC,FR,2002.0,2,5,-3
SI,CH,2012.0,8,2,6
IE,NG,2013.0,3,2,1
PH,ES,2006.0,9,6,3
TN,IT,2010.0,5,7,-2
AU,MM,2019.0,10,1,9
SK,IT,2009.0,8,3,5
SE,TH,2012.0,4,3,1
CM,US,2017.0,16,17,-1
IN,PH,2009.0,9,12,-3
UY,CR,2016.0,4,1,3
UA,IN,2014.0,6,6,0
AM,US,2016.0,17,17,0
CO,BO,2011.0,4,7,-3
IE,IR,2020.0,9,27,-18
CH,NO,2004.0,16,6,10
CN,HU,2002.0,2,4,-2
UA,MY,2012.0,2,1,1
PL,JP,2003.0,12,17,-5
VE,CH,2015.0,2,1,1
KE,JP,2006.0,4,5,-1
EG,NZ,2015.0,5,1,4
FR,CD,2017.0,2,1,1
AL,FR,2016.0,3,2,1
CO,AT,2018.0,1,3,-2
KW,IN,2015.0,12,10,2
BD,IQ,2019.0,10,3,7
IQ,IN,2021.0,13,12,1
HR,FI,2021.0,6,1,5
HR,IT,2016.0,9,10,-1
AE,NG,2019.0,4,1,3
RU,KR,2012.0,10,8,2
ES,ID,2004.0,3,4,-1
US,BY,2013.0,12,10,2
GB,RW,2014.0,4,1,3
BR,CN,2002.0,10,5,5
HU,ES,2015.0,4,10,-6
NO,CZ,2011.0,13,7,6
CL,SG,2016.0,2,1,1
DK,SA,2011.0,2,1,1
KE,FR,2007.0,4,2,2
JP,PH,2011.0,24,9,15
PE,GB,2014.0,9,11,-2
VN,GB,2000.0,2,2,0
ET,CN,2001.0,3,2,1
ES,HR,2012.0,4,2,2
SG,MY,2003.0,15,10,5
CH,RS,2002.0,3,3,0
SK,JP,1997.0,2,12,-10
GB,CZ,2002.0,13,11,2
NZ,KR,2022.0,8,9,-1
US,GM,2000.0,1,1,0
TZ,JP,2017.0,1,1,0
IE,ID,2022.0,1,6,-5
NL,ML,2019.0,1,1,0
US,ZW,2004.0,5,9,-4
BR,VE,2005.0,10,10,0
HU,MY,2016.0,1,1,0
EE,IN,2018.0,6,4,2
CA,SK,2007.0,3,8,-5
RU,CH,2023.0,3,4,-1
NO,SE,2001.0,20,43,-23
VN,BY,2007.0,3,1,2
SA,TR,2005.0,5,1,4
JP,GH,2018.0,5,3,2
SA,TR,2002.0,3,4,-1
BN,AU,1999.0,1,2,-1
CH,SI,2014.0,7,3,4
TZ,JP,2010.0,1,4,-3
ET,KE,2011.0,3,5,-2
GR,IE,2011.0,1,5,-4
CM,US,2010.0,9,7,2
ZA,ZM,2015.0,8,6,2
IT,RO,2018.0,15,16,-1
NO,IS,2004.0,2,4,-2
GR,VN,2010.0,4,5,-1
MY,CM,2017.0,2,2,0
JP,NL,2022.0,16,14,2
US,NI,2022.0,4,2,2
AT,ES,2022.0,13,22,-9
RU,AT,2016.0,23,8,15
AU,TR,2000.0,3,1,2
ET,IT,2021.0,3,4,-1
DE,MG,2013.0,3,1,2
CH,AM,2019.0,3,1,2
GH,nan,2010.0,1,2,-1
AT,IN,2003.0,11,32,-21
JP,RU,2000.0,26,33,-7
ES,KE,2012.0,1,1,0
SN,CH,2017.0,3,3,0
IR,BY,2018.0,1,3,-2
AO,BR,2009.0,22,11,11
SA,AT,2022.0,3,1,2
NL,GH,2013.0,7,3,4
ZA,LS,2019.0,10,5,5
GB,BA,2018.0,5,5,0
NZ,FI,2003.0,2,2,0
JP,PL,2023.0,1,1,0
IL,KR,2014.0,5,3,2
EC,PH,2020.0,4,2,2
PH,IN,2016.0,25,17,8
PA,ES,1999.0,4,2,2
UA,EC,2007.0,13,11,2
NO,PH,2004.0,1,2,-1
CN,NZ,2006.0,14,22,-8
TR,MA,2017.0,1,2,-1
KW,SA,2008.0,3,2,1
MY,AR,1997.0,3,2,1
HU,JP,2011.0,10,7,3
CA,CI,2012.0,4,1,3
DE,VE,2011.0,4,7,-3
AU,TW,2008.0,26,35,-9
SK,MX,2021.0,2,1,1
US,BA,2013.0,4,5,-1
QA,KR,2014.0,2,1,1
BF,BE,2008.0,2,2,0
NO,RS,2009.0,1,1,0
TW,IT,2006.0,1,4,-3
ZA,TW,2016.0,3,3,0
LB,DE,2014.0,6,7,-1
GB,GH,2000.0,3,2,1
AF,PK,2019.0,1,5,-4
BR,BG,2012.0,1,4,-3
NZ,PK,2012.0,7,7,0
MY,YE,2010.0,5,5,0
MN,JP,2004.0,1,3,-2
AE,CA,2002.0,3,6,-3
PH,GB,2016.0,9,23,-14
KR,NG,2020.0,6,8,-2
EG,SY,2019.0,6,6,0
AU,BH,2015.0,1,1,0
BE,VN,2009.0,3,1,2
CA,GR,2017.0,15,19,-4
RO,RU,2014.0,7,4,3
EE,FR,2009.0,10,2,8
AT,RU,2009.0,8,25,-17
SD,QA,2021.0,4,1,3
SG,AT,2019.0,2,7,-5
BR,TW,2004.0,2,2,0
IL,PS,2012.0,5,1,4
LK,CN,2003.0,2,2,0
CA,HR,1999.0,6,1,5
GA,BF,2019.0,2,3,-1
PH,KH,2006.0,1,1,0
KE,nan,2016.0,1,4,-3
nan,GP,2007.0,1,1,0
DE,AE,2015.0,10,4,6
ID,NG,2013.0,3,4,-1
CA,HK,2006.0,1,2,-1
RU,SG,2019.0,7,8,-1
AT,LB,2019.0,1,2,-1
US,MD,2013.0,3,7,-4
PT,SK,2017.0,2,1,1
nan,NG,2018.0,3,10,-7
FR,PY,2017.0,2,1,1
TR,BD,2020.0,3,1,2
CN,NG,2012.0,6,5,1
GB,LT,1999.0,2,2,0
GB,IQ,2013.0,30,9,21
GB,UG,2010.0,9,6,3
CZ,HU,2009.0,3,4,-1
BE,PT,2021.0,18,11,7
PE,NZ,2022.0,2,1,1
