migrationfrom,migrationto,year,n_migrations,n_migrations_back,netmigrations
ARE,USA,2008.0,14,45,-31
HKG,ZAF,2019.0,3,2,1
GBR,JAM,2009.0,1,4,-3
BRA,AUT,2008.0,3,5,-2
HRV,AUS,2007.0,1,1,0
EGY,CZE,2015.0,1,4,-3
CHL,AUT,2020.0,5,2,3
HRV,SVN,2006.0,4,3,1
PER,VEN,2012.0,1,1,0
TUN,DEU,2021.0,4,3,1
CMR,ZAF,2021.0,2,3,-1
ISL,NOR,2016.0,3,5,-2
HRV,HUN,2012.0,1,1,0
AUT,BEL,2001.0,2,5,-3
IDN,GBR,2013.0,1,8,-7
MOZ,ZAF,2006.0,1,2,-1
SWE,PAK,2018.0,7,9,-2
DEU,SVN,2002.0,7,6,1
CAN,NZL,1997.0,4,2,2
GBR,ISR,1997.0,2,8,-6
JOR,GBR,2003.0,3,5,-2
COG,MAR,2016.0,1,2,-1
DEU,SRB,1998.0,4,2,2
BEN,CIV,2008.0,1,1,0
HUN,POL,2001.0,1,1,0
NER,FRA,2009.0,5,5,0
BRA,NZL,2003.0,2,2,0
PRY,USA,2007.0,2,1,1
FRA,TGO,2010.0,3,3,0
PAK,AUS,2004.0,2,2,0
BGR,POL,2006.0,4,1,3
NOR,GRC,2011.0,2,2,0
KAZ,DEU,2011.0,1,1,0
ROU,BEL,2020.0,4,7,-3
NLD,EST,2011.0,3,1,2
PER,CHE,2019.0,3,1,2
VNM,SGP,2020.0,3,14,-11
IND,THA,2007.0,2,4,-2
CAN,DZA,2017.0,3,6,-3
ESP,AND,2010.0,2,1,1
EGY,MYS,2016.0,5,8,-3
SWE,HUN,1998.0,3,3,0
IRL,NZL,2010.0,5,3,2
QAT,NLD,2017.0,8,2,6
POL,PAK,2020.0,1,3,-2
ARE,IRL,2021.0,3,3,0
TWN,FRA,2016.0,8,12,-4
ESP,TUR,2016.0,4,5,-1
CMR,GAB,2020.0,2,1,1
FRA,KAZ,2018.0,3,4,-1
BGR,JPN,2020.0,2,2,0
CRI,ECU,2019.0,4,1,3
GBR,TTO,2014.0,2,4,-2
DJI,FRA,2017.0,1,1,0
USA,BHR,2005.0,2,1,1
AUS,ESP,2000.0,3,3,0
SWE,CHL,2020.0,2,2,0
IDN,SAU,2019.0,2,4,-2
JPN,ISR,2019.0,5,6,-1
COL,FRA,2005.0,7,2,5
IND,NOR,2007.0,3,3,0
FRA,NER,2017.0,3,2,1
TWN,ETH,2014.0,1,2,-1
GBR,MLT,2000.0,3,1,2
TWN,POL,2015.0,1,4,-3
JPN,PAK,2001.0,1,1,0
ROU,ISR,2019.0,1,2,-1
UGA,FRA,2012.0,1,3,-2
IDN,DNK,2010.0,1,1,0
CYP,SWE,2014.0,3,1,2
QAT,JOR,2008.0,2,2,0
HKG,MAC,2009.0,7,2,5
ISL,AUS,2014.0,2,1,1
ESP,CRI,2022.0,5,3,2
TUN,JPN,2008.0,1,1,0
CHN,PSE,2021.0,3,2,1
GBR,GTM,2020.0,1,2,-1
VEN,AUS,2012.0,2,1,1
IRL,SGP,2016.0,7,3,4
BEL,NPL,2016.0,2,1,1
SWE,ISR,2004.0,1,1,0
NZL,ZAF,1999.0,1,4,-3
FRA,KHM,2016.0,4,5,-1
SVN,ZAF,2017.0,1,1,0
THA,OMN,2016.0,1,1,0
QAT,SAU,2003.0,2,3,-1
NOR,CHE,2004.0,6,10,-4
ROU,JPN,2008.0,3,11,-8
TTO,USA,2006.0,4,3,1
NOR,RUS,1998.0,5,1,4
ITA,DZA,2012.0,2,1,1
DNK,ARG,2005.0,1,1,0
GHA,GBR,2001.0,2,1,1
EGY,KOR,2007.0,3,3,0
FRA,NZL,2004.0,3,4,-1
ITA,TUN,2020.0,3,6,-3
FRA,SRB,2009.0,3,1,2
CAN,ESP,1997.0,2,2,0
HRV,NLD,2008.0,1,1,0
RUS,IRL,2004.0,5,1,4
CAN,NPL,2013.0,4,2,2
ITA,IRN,2004.0,4,1,3
SWE,NIC,2006.0,1,2,-1
HKG,NLD,2011.0,2,4,-2
BEL,THA,2018.0,3,2,1
JPN,ISR,2010.0,1,4,-3
SWE,PRT,2016.0,3,13,-10
CZE,PRT,2012.0,1,1,0
IRN,JPN,2003.0,4,5,-1
NZL,NLD,2003.0,4,6,-2
TZA,KOR,2015.0,1,1,0
ZMB,CHN,2020.0,3,4,-1
ESP,PER,2006.0,2,6,-4
KOR,IRL,2005.0,1,1,0
BGD,AUS,2001.0,2,1,1
SRB,SWE,2007.0,3,1,2
USA,BHR,2002.0,1,1,0
JPN,COL,2004.0,1,1,0
TTO,GBR,2020.0,4,4,0
CHE,MEX,2008.0,2,4,-2
BGD,NPL,2014.0,1,1,0
JPN,ROU,2002.0,3,3,0
SRB,RUS,2005.0,1,1,0
BWA,SWZ,2007.0,1,1,0
POL,CAN,2000.0,7,7,0
NGA,ESP,2019.0,1,1,0
IND,AUT,2002.0,1,3,-2
TUR,KGZ,2018.0,2,4,-2
TUN,CAN,2004.0,2,5,-3
THA,FRA,2007.0,7,7,0
DEU,VEN,2001.0,2,2,0
UKR,KOR,2013.0,1,2,-1
URY,CUB,2015.0,1,1,0
NZL,AUT,2021.0,2,5,-3
MYS,IRL,2015.0,3,9,-6
BGD,GBR,2010.0,6,13,-7
DEU,MWI,2010.0,2,2,0
JOR,AUS,2006.0,1,5,-4
CZE,NPL,2020.0,1,2,-1
NGA,CMR,2019.0,1,3,-2
PHL,FRA,2015.0,3,2,1
ZAF,TUR,2013.0,1,2,-1
KOR,UGA,2020.0,2,1,1
SDN,SWE,2002.0,1,1,0
CHE,BFA,2021.0,2,1,1
ZAF,UGA,2007.0,1,3,-2
LTU,AUT,2018.0,2,1,1
DEU,MWI,2019.0,1,1,0
AUS,LTU,2017.0,1,1,0
EST,UKR,2016.0,1,2,-1
ECU,PAN,2021.0,1,1,0
CMR,KEN,2015.0,1,2,-1
IRN,PAK,2021.0,3,1,2
RUS,ZAF,1999.0,3,3,0
ROU,SAU,2018.0,1,1,0
CHE,GMB,2009.0,1,1,0
PSE,ESP,2014.0,1,4,-3
NZL,RUS,2007.0,1,2,-1
FIN,ISR,2003.0,2,2,0
TUR,PRT,2014.0,2,3,-1
SRB,ALB,2014.0,5,3,2
CHE,SWZ,2019.0,1,2,-1
MLI,ISR,2019.0,1,1,0
ISR,TUR,2016.0,3,1,2
RUS,KGZ,2018.0,4,3,1
SVN,NLD,2020.0,2,2,0
JOR,AUT,2020.0,1,1,0
SAU,FIN,2021.0,1,1,0
LTU,DEU,1999.0,3,7,-4
AUS,NGA,2005.0,2,1,1
DEU,GEO,2004.0,2,3,-1
SWE,ZAF,2000.0,3,1,2
NLD,PHL,2002.0,1,2,-1
DEU,BLR,1997.0,3,6,-3
CAN,ESP,1998.0,4,4,0
RUS,TWN,2004.0,2,5,-3
COL,CHE,2005.0,2,1,1
POL,NLD,1999.0,3,3,0
CAN,DZA,2019.0,5,7,-2
CHL,BEL,2007.0,1,4,-3
IRL,IRN,2007.0,1,1,0
CHE,CMR,2021.0,2,1,1
SVK,UKR,2015.0,1,4,-3
AUS,ZMB,2020.0,2,3,-1
AUT,LUX,2017.0,1,2,-1
JPN,JOR,2020.0,1,2,-1
GIB,GBR,2019.0,1,1,0
BEN,TGO,2021.0,1,1,0
GRC,CAN,1999.0,1,5,-4
HRV,QAT,2020.0,1,1,0
FIN,LBY,2011.0,1,1,0
USA,LBR,2020.0,2,6,-4
ISL,JPN,2011.0,1,1,0
TUR,ROU,2004.0,1,2,-1
PAN,DEU,2021.0,2,3,-1
BRA,GRC,2011.0,1,1,0
ARE,ZAF,2006.0,1,2,-1
FIN,POL,2010.0,3,3,0
ZAF,RUS,2012.0,2,1,1
QAT,SDN,2019.0,1,1,0
ITA,GHA,2002.0,1,1,0
QAT,SDN,2010.0,1,1,0
IRL,IND,2008.0,2,9,-7
ESP,ROU,2016.0,5,3,2
IRQ,ITA,2020.0,2,1,1
BGD,BEL,2019.0,2,5,-3
LUX,SGP,2022.0,1,1,0
BEL,CUB,2020.0,2,2,0
BGR,BEL,2014.0,5,3,2
POL,LTU,2009.0,1,1,0
BEL,BFA,2007.0,2,1,1
IND,LUX,2015.0,1,2,-1
FRO,DNK,2016.0,1,4,-3
AZE,FRA,2016.0,1,1,0
VNM,IND,2022.0,5,3,2
PAK,BGD,2021.0,2,6,-4
NLD,PRT,2000.0,2,4,-2
PER,JPN,2016.0,1,2,-1
NOR,BRA,2004.0,2,1,1
PER,CHL,2016.0,2,10,-8
KOR,ESP,2015.0,1,7,-6
HKG,IND,1999.0,1,3,-2
MKD,CZE,2010.0,1,1,0
FIN,DNK,1997.0,1,5,-4
HUN,TUR,2006.0,1,1,0
JOR,KWT,2020.0,2,2,0
PER,DEU,2015.0,1,5,-4
CAN,DZA,2010.0,3,5,-2
MYS,LKA,2011.0,1,1,0
GAB,ZAF,2018.0,1,1,0
BRN,GBR,2007.0,1,2,-1
AUT,BGR,2015.0,1,2,-1
USA,ASM,2005.0,1,1,0
AUS,MWI,2011.0,1,1,0
MYS,IND,2002.0,2,9,-7
SWE,ARG,2009.0,2,2,0
USA,BHS,2012.0,1,1,0
ARM,FRA,2013.0,1,1,0
AUT,BRA,2002.0,2,2,0
COL,GTM,2017.0,1,2,-1
IDN,DNK,2019.0,1,2,-1
POL,NZL,2013.0,1,7,-6
USA,MNG,2012.0,1,2,-1
ROU,UKR,2021.0,1,1,0
EST,NLD,2018.0,3,4,-1
ESP,PHL,2016.0,1,3,-2
BGR,USA,2021.0,1,5,-4
LKA,MYS,2013.0,1,4,-3
NGA,ESP,2010.0,1,1,0
SRB,ESP,2013.0,2,2,0
HKG,PSE,2021.0,1,1,0
USA,NER,2016.0,1,2,-1
BEL,ARG,2021.0,3,5,-2
BGD,EGY,2020.0,3,3,0
LBY,GBR,2008.0,2,9,-7
LTU,RUS,2018.0,1,2,-1
IND,GHA,2022.0,1,1,0
AUS,WSM,2021.0,1,1,0
FRA,TGO,2019.0,1,2,-1
HUN,CAN,1999.0,1,1,0
SWZ,USA,2018.0,1,3,-2
SVK,DNK,2010.0,1,1,0
BGD,BEL,2010.0,1,1,0
SYR,GBR,2009.0,1,6,-5
HKG,ZAF,2017.0,2,4,-2
PHL,FIN,2003.0,1,1,0
BEL,DZA,2017.0,1,2,-1
LKA,NLD,2004.0,1,1,0
AZE,TUR,2001.0,2,2,0
NLD,MWI,2012.0,2,2,0
CRI,NLD,2003.0,2,1,1
SVN,FRA,2006.0,1,3,-2
OMN,JOR,2003.0,2,2,0
MKD,HRV,2018.0,1,1,0
NLD,MEX,1997.0,1,3,-2
FRA,BLR,2003.0,1,1,0
BRA,CHL,1997.0,1,1,0
DNK,NZL,2006.0,1,4,-3
FRA,DJI,2006.0,1,1,0
EST,LVA,2013.0,1,3,-2
DZA,QAT,2020.0,1,2,-1
HUN,SGP,2013.0,1,2,-1
THA,IND,2014.0,2,7,-5
JPN,PER,2017.0,1,1,0
URY,AUS,2017.0,1,1,0
DNK,GHA,2020.0,2,1,1
TUR,ISR,2016.0,1,3,-2
SGP,HRV,2020.0,1,1,0
SRB,BRA,2009.0,1,2,-1
BEL,TUR,2004.0,3,1,2
ROU,ISR,2017.0,1,3,-2
ECU,USA,2000.0,1,2,-1
USA,BIH,2014.0,1,1,0
AUS,HRV,2022.0,1,1,0
NLD,SLE,2017.0,1,1,0
DEU,QAT,2021.0,1,1,0
GRC,KOR,2018.0,1,1,0
TZA,HKG,2020.0,1,1,0
KOR,FIN,2007.0,1,2,-1
SEN,GIN,2008.0,1,1,0
PRT,SGP,2020.0,1,3,-2
NLD,NGA,2007.0,1,2,-1
FRA,BGD,2016.0,1,2,-1
AUS,SRB,2009.0,1,2,-1
VNM,NOR,2019.0,1,2,-1
CAN,ROU,2022.0,1,1,0
SAU,IRN,2020.0,1,3,-2
SAU,DNK,2016.0,1,1,0
VNM,NOR,2017.0,1,2,-1
LVA,GBR,2013.0,1,1,0
CZE,ROU,2018.0,1,4,-3
MLT,SWE,2021.0,1,2,-1
FIN,NZL,2016.0,1,3,-2
USA,QAT,2015.0,84,33,51
CHE,DEU,2007.0,308,470,-162
IND,USA,2007.0,716,406,310
FRA,GBR,2013.0,375,378,-3
SGP,THA,2012.0,11,5,6
ITA,DEU,2008.0,168,121,47
USA,DEU,2022.0,437,405,32
DEU,USA,2005.0,1092,896,196
USA,SWE,1998.0,47,45,2
DEU,USA,2002.0,1232,1079,153
IRL,PRT,2014.0,3,3,0
BEL,USA,2017.0,221,117,104
FRA,CAN,2004.0,204,132,72
AUS,FRA,2018.0,71,86,-15
FRA,SYR,2015.0,8,5,3
CHN,SGP,2015.0,243,264,-21
CAN,IND,2013.0,87,121,-34
FIN,POL,2019.0,8,7,1
MEX,CAN,2022.0,28,10,18
ITA,LUX,2017.0,13,4,9
IND,KOR,2019.0,234,153,81
PAN,USA,2011.0,11,16,-5
MEX,GBR,2016.0,40,55,-15
SWE,USA,2009.0,183,184,-1
TUR,CHE,2014.0,19,10,9
JPN,DEU,1998.0,36,23,13
MEX,USA,1999.0,38,52,-14
CHN,FRA,2018.0,155,243,-88
NLD,ITA,2007.0,57,68,-11
JOR,DEU,2017.0,10,12,-2
NGA,GBR,2020.0,53,71,-18
DEU,ESP,2005.0,119,61,58
COL,ARG,2022.0,5,6,-1
CHN,UKR,2022.0,7,10,-3
CHN,MYS,2020.0,20,65,-45
GBR,AUT,2017.0,68,89,-21
GRC,CYP,2018.0,27,26,1
NLD,CHE,2004.0,37,27,10
BEL,ESP,2014.0,31,64,-33
SWE,NGA,2016.0,3,1,2
CHN,SWE,2009.0,53,30,23
IND,FIN,2015.0,25,7,18
HUN,ITA,2017.0,10,7,3
ECU,COL,2016.0,2,7,-5
GRC,DNK,2004.0,2,3,-1
AUT,LUX,2019.0,1,1,0
SAU,KWT,2021.0,4,2,2
POL,KOR,2017.0,4,2,2
IRL,FRA,2001.0,10,6,4
EGY,JOR,2006.0,3,1,2
PNG,AUS,2018.0,7,10,-3
ITA,AUT,2000.0,5,3,2
MDG,FRA,2007.0,7,11,-4
BRA,AUS,2006.0,10,14,-4
ESP,IRL,2005.0,10,3,7
ISR,NLD,2004.0,9,4,5
ITA,FRA,1997.0,41,38,3
DNK,GRC,2006.0,5,3,2
NOR,DEU,2007.0,8,46,-38
FRA,SEN,2007.0,25,24,1
TUR,JPN,2005.0,7,4,3
DEU,BEN,2001.0,1,1,0
ITA,SAU,2014.0,13,5,8
ROU,USA,2008.0,21,24,-3
CHE,BGD,2012.0,2,3,-1
JPN,SWE,2001.0,21,31,-10
IDN,DEU,2016.0,7,30,-23
THA,SWE,2003.0,1,8,-7
SWE,SVK,2012.0,1,2,-1
COL,CAN,2012.0,17,10,7
LBY,IND,2012.0,10,3,7
NLD,SVN,2019.0,3,3,0
CZE,IRL,2008.0,4,3,1
FIN,POL,2017.0,4,9,-5
IRN,CHE,2018.0,28,11,17
PAN,MEX,2008.0,1,3,-2
QAT,NLD,2019.0,4,2,2
IRL,TUR,2019.0,3,10,-7
QAT,TUR,2019.0,4,7,-3
TUR,PAK,2017.0,5,11,-6
KOR,EGY,2018.0,10,8,2
POL,IDN,2020.0,1,3,-2
ARE,MYS,2021.0,4,13,-9
SGP,ESP,2022.0,1,1,0
IRN,NLD,2013.0,33,9,24
ARG,BRA,2004.0,18,10,8
DNK,FRA,2018.0,51,84,-33
IND,ZAF,2005.0,12,2,10
NZL,THA,2011.0,4,1,3
IND,MEX,2014.0,14,4,10
MKD,RUS,2020.0,1,1,0
USA,HUN,2022.0,16,17,-1
LVA,SWE,2014.0,3,1,2
CHE,NGA,2016.0,3,3,0
BGD,BEL,2017.0,4,6,-2
USA,ARM,2012.0,3,3,0
IND,SWE,2003.0,9,7,2
FRA,JOR,2018.0,2,1,1
FRA,MAR,2000.0,22,19,3
NLD,FRA,1997.0,12,7,5
ECU,PRT,2017.0,1,2,-1
IRL,RUS,2011.0,3,2,1
ROU,AUS,2003.0,2,3,-1
PER,CHE,2010.0,2,1,1
MLI,CHE,2019.0,1,2,-1
DJI,FRA,2019.0,2,1,1
DZA,EGY,2011.0,1,2,-1
TUR,ZAF,2015.0,1,3,-2
THA,LAO,2018.0,5,4,1
MEX,DNK,2016.0,2,4,-2
DZA,JPN,2017.0,1,1,0
POL,KOR,2019.0,1,3,-2
AUS,POL,2020.0,8,9,-1
JPN,ESP,1999.0,4,9,-5
ZAF,COG,2016.0,1,2,-1
BHR,ZAF,2004.0,1,2,-1
SGP,TUR,2021.0,6,5,1
BEL,IDN,2018.0,4,3,1
CAN,CZE,2018.0,6,5,1
FRA,REU,2006.0,12,3,9
NOR,KOR,2012.0,2,3,-1
NZL,CHN,2003.0,5,4,1
CHN,KEN,2015.0,7,1,6
PRI,BRA,2014.0,1,1,0
HKG,ESP,2009.0,1,1,0
SVN,SRB,2019.0,4,6,-2
SRB,BIH,2008.0,12,2,10
POL,KOR,2010.0,2,1,1
GBR,ROU,2000.0,1,2,-1
AUS,NCL,2012.0,2,2,0
DEU,SDN,2020.0,1,4,-3
TUR,AUS,2007.0,3,1,2
FRA,MYS,2012.0,4,1,3
HKG,DNK,2014.0,2,3,-1
DEU,LTU,2009.0,3,2,1
SYR,RUS,2021.0,1,2,-1
SWE,LKA,2010.0,1,1,0
DEU,CRI,2002.0,2,1,1
ISL,FIN,2002.0,1,1,0
ESP,AND,2019.0,3,2,1
NOR,RUS,1997.0,4,1,3
ARG,URY,2009.0,3,2,1
TTO,FRA,2013.0,1,1,0
PAK,NOR,2009.0,2,1,1
SWE,HUN,1997.0,2,1,1
DNK,MYS,2020.0,3,4,-1
HUN,ARE,2003.0,2,2,0
TWN,UKR,2003.0,1,1,0
BHR,TUN,2019.0,2,1,1
PSE,DEU,2020.0,4,6,-2
IRL,TUR,2010.0,2,1,1
ESP,SVK,2022.0,1,1,0
SDN,BRA,2018.0,1,1,0
SAU,JPN,2006.0,3,4,-1
CHN,GRC,2006.0,1,1,0
PAK,ITA,2003.0,1,2,-1
USA,BOL,2012.0,1,6,-5
NOR,GHA,2011.0,1,1,0
FRA,UGA,2019.0,1,4,-3
IND,IRN,2000.0,1,1,0
DEU,TUR,2000.0,3,5,-2
ARG,POL,2014.0,1,4,-3
KOR,UZB,2007.0,1,3,-2
ZAF,AUT,2000.0,1,2,-1
NOR,HUN,2013.0,2,4,-2
ZWE,GBR,2022.0,1,2,-1
CAN,SVK,2008.0,2,1,1
DEU,BRN,2006.0,1,1,0
DNK,RUS,2011.0,1,5,-4
GBR,NPL,2021.0,1,11,-10
DEU,UZB,2016.0,1,2,-1
PER,CHE,2017.0,1,1,0
NLD,GAB,2021.0,1,1,0
NER,ITA,2009.0,1,1,0
HRV,GRC,2019.0,1,2,-1
KWT,CAN,2014.0,1,12,-11
SRB,BEL,2011.0,1,2,-1
,FRA,2011.0,14952,0,14952
,HUN,1999.0,2094,0,2094
CHN,,2020.0,121320,0,121320
,BRA,1999.0,10526,0,10526
BEL,,2015.0,2197,0,2197
,THA,2004.0,1863,0,1863
TWN,,2011.0,3626,0,3626
ITA,,2021.0,16974,0,16974
SWE,,2020.0,4445,0,4445
,RUS,1994.0,18148,0,18148
JPN,,2022.0,43357,0,43357
EGY,,2012.0,557,0,557
IND,,2020.0,24605,0,24605
ISR,,2024.0,17933,0,17933
,AUT,1998.0,3219,0,3219
,CZE,2003.0,1792,0,1792
,CHN,1995.0,9600,0,9600
IRL,,2024.0,10247,0,10247
CUB,,2011.0,406,0,406
HKG,,2014.0,1005,0,1005
,BLR,2006.0,199,0,199
FRA,,2001.0,478,0,478
BGR,,2016.0,382,0,382
,AZE,2004.0,99,0,99
CZE,,2011.0,854,0,854
,AUS,2012.0,9730,0,9730
TZA,,2016.0,109,0,109
DEU,,2006.0,8365,0,8365
CRI,,2023.0,566,0,566
ROU,,2012.0,770,0,770
,BEL,2000.0,3501,0,3501
,ECU,2015.0,780,0,780
BGR,FRA,1999.0,4,0,4
,LBY,2004.0,36,0,36
,MNG,2004.0,28,0,28
,EGY,2007.0,2575,0,2575
,NZL,2001.0,1266,0,1266
TUV,USA,2017.0,1,0,1
,AUT,1997.0,869,0,869
,SVN,2012.0,624,0,624
NOR,MWI,2016.0,2,0,2
LBY,,2010.0,13,0,13
HRV,,2015.0,681,0,681
CHE,,2007.0,1512,0,1512
,SVK,1994.0,862,0,862
DNK,,2005.0,521,0,521
CIV,,2022.0,281,0,281
,LBN,2008.0,220,0,220
PSE,,2021.0,109,0,109
VEN,,2008.0,240,0,240
AUT,PAK,2016.0,9,0,9
,KAZ,2000.0,101,0,101
,IRL,2011.0,1662,0,1662
,MKD,2009.0,162,0,162
FRA,UGA,2010.0,2,0,2
,PRY,2003.0,25,0,25
,DNK,2010.0,2740,0,2740
LVA,,2011.0,78,0,78
YEM,,2024.0,272,0,272
,SGP,2012.0,2266,0,2266
GRC,ALB,2017.0,1,0,1
,MAC,2010.0,66,0,66
,SRB,2016.0,954,0,954
,SAU,2006.0,584,0,584
AZE,,2015.0,129,0,129
,NPL,2016.0,384,0,384
,IRN,2018.0,10354,0,10354
GRD,,2016.0,18,0,18
LBY,,2019.0,53,0,53
,NGA,2013.0,1564,0,1564
,CMR,2013.0,380,0,380
TGO,ITA,2015.0,1,0,1
,MAR,2012.0,1199,0,1199
,MMR,2010.0,15,0,15
GHA,CHE,2013.0,2,0,2
,EST,2012.0,371,0,371
HRV,TUR,2015.0,2,0,2
SDN,,2023.0,397,0,397
,IRQ,2013.0,539,0,539
PNG,,2023.0,109,0,109
UKR,,2003.0,442,0,442
,DNK,2017.0,2503,0,2503
IRN,,2025.0,125,0,125
LBY,,2017.0,61,0,61
,MCO,2014.0,10,0,10
,JAM,2013.0,33,0,33
COL,NZL,2020.0,2,0,2
,TTO,2014.0,39,0,39
BIH,NOR,2016.0,2,0,2
,DNK,2019.0,1451,0,1451
ZMB,ZAF,2022.0,1,0,1
,MAC,2017.0,209,0,209
,SYR,2016.0,100,0,100
,CRI,2015.0,167,0,167
,TJK,2014.0,30,0,30
,GHA,2018.0,651,0,651
,MAC,2019.0,188,0,188
KEN,BOL,2011.0,1,0,1
GHA,PRT,2022.0,2,0,2
NIC,,2023.0,35,0,35
,MMR,2017.0,59,0,59
BMU,,2024.0,12,0,12
TUN,OMN,2022.0,3,0,3
,MWI,2015.0,125,0,125
NOR,HKG,2015.0,1,0,1
,KHM,2006.0,31,0,31
PRT,AUT,2014.0,8,0,8
CMR,,2015.0,99,0,99
,ARM,2008.0,141,0,141
KOR,MMR,2011.0,1,0,1
TUN,,2007.0,151,0,151
ABW,,2024.0,8,0,8
,MNE,2003.0,16,0,16
,BIH,2007.0,232,0,232
,AZE,1996.0,53,0,53
,TZA,2008.0,184,0,184
,ERI,2011.0,8,0,8
TWN,JOR,2020.0,3,0,3
BEN,RWA,2022.0,1,0,1
,FRO,2012.0,6,0,6
JPN,PER,2010.0,3,0,3
FLK,,2022.0,3,0,3
URY,,2009.0,46,0,46
CAN,KAZ,2016.0,4,0,4
BRN,ITA,2019.0,1,0,1
FIN,GHA,2022.0,1,0,1
IRN,KAZ,2019.0,3,0,3
,SOM,2018.0,19,0,19
ARM,,2004.0,43,0,43
,BRN,2002.0,14,0,14
DEU,MLI,2008.0,1,0,1
TJK,,2013.0,7,0,7
THA,,2003.0,77,0,77
,THA,1996.0,264,0,264
BEN,MLI,2011.0,1,0,1
MDA,USA,2003.0,4,0,4
UZB,KOR,2014.0,1,0,1
USA,BFA,2007.0,2,0,2
,BRN,2005.0,9,0,9
FRA,HND,2019.0,1,0,1
,COG,1999.0,21,0,21
CHN,EGY,2014.0,13,0,13
GEO,,2009.0,50,0,50
VNM,BRA,2006.0,3,0,3
DOM,USA,2008.0,2,0,2
MDA,,2000.0,11,0,11
DNK,,2002.0,119,0,119
,MNG,1996.0,4,0,4
BEL,TZA,2002.0,1,0,1
NGA,EGY,2021.0,9,0,9
ITA,LUX,2010.0,4,0,4
KEN,SDN,2007.0,1,0,1
USA,MDG,2003.0,3,0,3
CZE,BRA,2003.0,2,0,2
KWT,CHN,2021.0,3,0,3
GRC,NZL,2016.0,3,0,3
BEL,LUX,2001.0,7,0,7
ZWE,HND,2008.0,1,0,1
BGR,NOR,2001.0,1,0,1
AUS,CYP,2015.0,3,0,3
,DOM,1994.0,4,0,4
UKR,TJK,2014.0,1,0,1
CHE,IRN,2001.0,2,0,2
PSE,ITA,2013.0,2,0,2
IND,ARG,2002.0,1,0,1
MEX,,2000.0,36,0,36
HUN,JPN,2022.0,3,0,3
SYR,AUS,2001.0,1,0,1
AUS,BGR,2003.0,2,0,2
MTQ,,2010.0,7,0,7
ESP,TZA,2003.0,2,0,2
MDA,ESP,1999.0,2,0,2
PRT,POL,2003.0,3,0,3
HUN,BGR,2000.0,2,0,2
DZA,HUN,2015.0,1,0,1
FRA,QAT,2007.0,2,0,2
BGR,SWE,1999.0,1,0,1
,GLP,2003.0,11,0,11
PRT,VEN,2011.0,1,0,1
BIH,CHE,2004.0,1,0,1
GBR,BIH,2013.0,2,0,2
SVK,ZAF,2005.0,1,0,1
BEN,LBR,2016.0,2,0,2
PRY,,2016.0,10,0,10
GIN,,2012.0,4,0,4
GNQ,,2009.0,1,0,1
AUT,ISR,2001.0,2,0,2
FRA,MRT,2011.0,1,0,1
SWE,OMN,2022.0,1,0,1
TCD,,2015.0,3,0,3
DNK,EST,2010.0,2,0,2
MHL,,2017.0,1,0,1
BRA,LVA,2017.0,2,0,2
RWA,TZA,2018.0,2,0,2
ALB,SWE,2016.0,1,0,1
GBR,HTI,2014.0,1,0,1
IRL,BIH,2017.0,1,0,1
PHL,NOR,2017.0,1,0,1
CMR,ESP,2018.0,2,0,2
ESP,BLR,2018.0,1,0,1
URY,ISR,2018.0,1,0,1
NGA,DNK,2018.0,1,0,1
ISR,BEL,2022.0,1,0,1
EGY,LBY,2006.0,1,0,1
BRA,CHL,1998.0,2,0,2
MKD,IRL,2022.0,1,0,1
SGP,DNK,2021.0,7,0,7
KOR,YEM,2016.0,1,0,1
NOR,KAZ,2015.0,3,0,3
PER,NIC,2012.0,1,0,1
ZMB,ZWE,2011.0,1,0,1
UKR,POL,1997.0,5,0,5
BGR,KOR,2014.0,1,0,1
ETH,BFA,2011.0,1,0,1
BOL,DEU,2011.0,1,0,1
COL,GTM,2010.0,1,0,1
THA,LKA,2015.0,2,0,2
PHL,IDN,2017.0,3,0,3
BDI,ZWE,2005.0,1,0,1
ERI,SAU,2012.0,1,0,1
AUT,DNK,1997.0,1,0,1
GIN,GNB,2016.0,1,0,1
MEX,VNM,2020.0,3,0,3
LBY,GRC,2021.0,1,0,1
VEN,PER,2011.0,2,0,2
GBR,KAZ,2013.0,3,0,3
TUR,LBY,2021.0,2,0,2
THA,ZAF,2016.0,1,0,1
TUN,SAU,2008.0,6,0,6
POL,HRV,2004.0,1,0,1
BEL,TZA,2005.0,1,0,1
ZAF,CMR,2007.0,2,0,2
NOR,TUR,2004.0,1,0,1
PHL,LAO,2008.0,1,0,1
CHE,NOR,1999.0,3,0,3
UGA,ITA,2010.0,1,0,1
IRN,NGA,2006.0,1,0,1
DEU,TTO,2002.0,1,0,1
CHL,UKR,2004.0,1,0,1
PRT,DZA,2007.0,2,0,2
,LBY,1996.0,11,0,11
SWE,JOR,2007.0,2,0,2
GBR,SEN,2017.0,1,0,1
MCO,,2009.0,8,0,8
CZE,PRY,2018.0,1,0,1
CHE,KHM,2015.0,3,0,3
MTQ,,2019.0,6,0,6
SAU,BGD,2009.0,2,0,2
EST,TUN,2013.0,1,0,1
POL,CHL,2008.0,3,0,3
NPL,CHE,2009.0,1,0,1
NZL,GRC,2006.0,1,0,1
DNK,TWN,2009.0,1,0,1
POL,CUB,2009.0,1,0,1
